GenoWGS	Group	Female	Male	HeadingDate	PlantHeight	GrainYield
F078_x_M008	hybrid	F078	M008	148.155000189231	82.3345885782076	9.67799327108399
F078_x_M009	hybrid	F078	M009	148.588295515312	81.1120602792764	9.92413946364889
F078_x_M010	hybrid	F078	M010	148.958834142921	83.0569002984895	9.73323260032358
F078_x_M011	hybrid	F078	M011	149.245975125208	76.951911185957	9.56347825425486
F079_x_M001	hybrid	F079	M001	152.232788887038	89.6508534193499	9.45459926256975
F079_x_M002	hybrid	F079	M002	150.396117180925	87.2384842758897	9.94478506251768
F079_x_M003	hybrid	F079	M003	152.193130108358	87.7150960467703	9.68776280230868
F079_x_M004	hybrid	F079	M004	152.279242933785	92.9277110038634	9.44124549107923
F079_x_M005	hybrid	F079	M005	151.318847277277	93.3902079689748	10.1783218071633
F079_x_M007	hybrid	F079	M007	152.334207365084	91.940583164959	10.1691611302658
F079_x_M008	hybrid	F079	M008	151.007625056881	91.8857811065132	10.1557263975455
F079_x_M009	hybrid	F079	M009	151.343827082541	87.1832026315539	9.97489715669851
F079_x_M010	hybrid	F079	M010	152.049524401653	95.1115854236875	10.2127063687606
F079_x_M011	hybrid	F079	M011	152.659620016496	87.5782826961293	10.0735655027498
F080_x_M001	hybrid	F080	M001	149.634117027992	92.651395017222	10.0614725937601
F080_x_M002	hybrid	F080	M002	148.874623902711	91.3955017470133	10.1364302386025
F080_x_M003	hybrid	F080	M003	150.565792181204	90.4107860347457	9.67529534404957
F080_x_M004	hybrid	F080	M004	149.068798347355	95.835477970712	10.0600680979968
F080_x_M005	hybrid	F080	M005	149.693425011382	94.682921036933	10.3156009032856
F080_x_M007	hybrid	F080	M007	150.282825409152	92.3308822375287	9.58998428994711
F080_x_M008	hybrid	F080	M008	149.045409934436	94.0495334348733	10.0538503005679
F080_x_M009	hybrid	F080	M009	149.002241694796	89.7292534404644	10.0111729283848
F080_x_M010	hybrid	F080	M010	150.044975767618	92.4905861318353	10.1844063049301
F080_x_M011	hybrid	F080	M011	150.240589101004	88.2772578970093	9.67155526703661
F081_x_M001	hybrid	F081	M001	147.881383548723	89.6000118831493	9.67747060860738
F081_x_M002	hybrid	F081	M002	147.901131658501	87.9227565110812	9.53682470146257
F081_x_M003	hybrid	F081	M003	148.108689566889	86.7737841051267	9.33378752215847
F081_x_M004	hybrid	F081	M004	147.100231395661	77.7467095709605	8.45864987978639
F081_x_M005	hybrid	F081	M005	148.626056713241	91.8817627596042	9.47046951723591
F081_x_M007	hybrid	F081	M007	148.241643306457	94.4461357120924	9.58635459705914
F081_x_M008	hybrid	F081	M008	147.726655898434	93.1129239408904	9.38942670218181
F081_x_M009	hybrid	F081	M009	147.957443101741	90.7350578068291	9.85706506738887
F081_x_M010	hybrid	F081	M010	147.421952716971	90.0059087020727	9.26814548716878
F081_x_M011	hybrid	F081	M011	147.183621216638	77.2292908668034	8.49098439353202
F082_x_M001	hybrid	F082	M001	150.742917302515	99.7514398711766	9.63653283399737
F082_x_M002	hybrid	F082	M002	149.18060506353	95.710061849438	10.2012159147433
F082_x_M003	hybrid	F082	M003	150.777133382586	97.3781685879979	10.1711408606142
F082_x_M004	hybrid	F082	M004	151.121996994914	99.3266756001408	9.69066665804011
F082_x_M005	hybrid	F082	M005	150.311795811215	99.8028743588806	9.95672433266238
F082_x_M007	hybrid	F082	M007	151.607847635657	98.8968910724256	10.168989500348
F082_x_M008	hybrid	F082	M008	150.847433660805	102.2102468291	10.3353619331607
F082_x_M009	hybrid	F082	M009	150.161790719866	98.7906447584686	10.070579935116
F082_x_M010	hybrid	F082	M010	150.705675207127	98.1674125381117	10.1046696148937
F082_x_M011	hybrid	F082	M011	151.457567273688	94.5235782563994	10.104755498152
F083_x_M001	hybrid	F083	M001	152.077468707221	101.401849018475	10.3056338453884
F083_x_M003	hybrid	F083	M003	151.901181048893	99.332078777723	9.9602834903453
F083_x_M004	hybrid	F083	M004	152.370288871637	98.7732633519402	9.78711199230172
F083_x_M005	hybrid	F083	M005	151.987602583479	102.170673982544	10.7623552769686
F083_x_M007	hybrid	F083	M007	152.051341667242	101.438840238058	10.264450270367
F083_x_M008	hybrid	F083	M008	152.181923599231	102.266901227853	10.3089673532753
F083_x_M009	hybrid	F083	M009	152.172577376463	97.3439767993125	10.5136980540779
F083_x_M010	hybrid	F083	M010	152.321272652205	100.98296446938	10.5386168164049
F083_x_M011	hybrid	F083	M011	152.932706473891	91.2366381517803	9.91803413039091
F084_x_M001	hybrid	F084	M001	151.761192094447	98.046602942494	10.1666921868508
F084_x_M002	hybrid	F084	M002	150.462398920753	94.6064035031258	10.273110820098
F084_x_M003	hybrid	F084	M003	151.661594389283	95.8550715898736	10.1768627483701
F084_x_M004	hybrid	F084	M004	151.822403062361	97.9296152952501	9.80626994542422
F084_x_M005	hybrid	F084	M005	151.710710481319	97.9919412187225	9.7814313836588
F084_x_M007	hybrid	F084	M007	152.111439307743	96.7677876239143	10.2491301187987
F084_x_M008	hybrid	F084	M008	151.637816244284	96.3016242301754	9.99720518833888
F084_x_M009	hybrid	F084	M009	151.391287443398	94.8887335072373	10.4360267440759
F084_x_M010	hybrid	F084	M010	152.329746112343	94.9927950139545	9.90432795349068
F084_x_M011	hybrid	F084	M011	152.450174918167	93.5169964055149	10.0820009115502
F085_x_M001	hybrid	F085	M001	150.726974813111	95.3808422127939	9.93681490500353
F085_x_M002	hybrid	F085	M002	149.751217298981	94.5386278264003	10.1008587215107
F085_x_M003	hybrid	F085	M003	150.067524661021	93.3612444399949	9.87100384943117
F085_x_M004	hybrid	F085	M004	150.703173308538	97.5100980478367	9.50714091213325
F085_x_M005	hybrid	F085	M005	150.741898571354	97.32482781789	10.302315358079
F085_x_M007	hybrid	F085	M007	150.464659803482	95.5235253752507	10.0855085695177
F085_x_M008	hybrid	F085	M008	150.292926177218	97.5232132070083	10.0712749524606
F085_x_M009	hybrid	F085	M009	150.803785524202	89.9495012429282	10.2256728943165
F085_x_M010	hybrid	F085	M010	150.673901535285	98.7821482817125	10.1499094865787
F085_x_M011	hybrid	F085	M011	150.793564729046	91.8220472816176	10.019245663791
F086_x_M001	hybrid	F086	M001	151.781042900624	94.5339362621073	10.0428187248898
F086_x_M002	hybrid	F086	M002	150.944538978748	91.604264835386	10.2379902797949
F086_x_M003	hybrid	F086	M003	151.72808904604	91.4542950135081	10.0625495160177
F086_x_M004	hybrid	F086	M004	151.644974658375	93.4882305531827	9.49702161990879
F086_x_M007	hybrid	F086	M007	152.259150953776	96.1643404128659	10.1588378129969
F086_x_M008	hybrid	F086	M008	151.394429057285	93.4529128460956	10.2610246423209
F086_x_M009	hybrid	F086	M009	151.523549857653	91.9169933326872	10.2805770149063
F086_x_M010	hybrid	F086	M010	152.778439882112	95.1226446724336	10.0752094802514
F086_x_M011	hybrid	F086	M011	152.322094888747	91.6802652316958	10.1503914745515
F087_x_M001	hybrid	F087	M001	148.423583798353	91.5449190833805	9.13308251770333
F087_x_M002	hybrid	F087	M002	148.570978235028	90.7583746585741	9.15884981810192
F087_x_M003	hybrid	F087	M003	149.142566839356	91.9293152577027	9.50946650390679
F087_x_M004	hybrid	F087	M004	148.822127963718	93.3656850519302	9.97358500686836
F087_x_M005	hybrid	F087	M005	148.512341823829	95.3450012405197	9.79035143045858
F087_x_M007	hybrid	F087	M007	149.475041774839	96.2795145919097	9.63875373626196
F087_x_M008	hybrid	F087	M008	148.420483278763	94.7626858378368	9.49439546534453
F087_x_M009	hybrid	F087	M009	148.651600836674	93.0660721702762	9.88356289774499
F087_x_M010	hybrid	F087	M010	148.827662017316	92.9833226211728	9.57812060263189
F087_x_M011	hybrid	F087	M011	149.831876953137	93.3890853352311	9.75012786537146
F088_x_M001	hybrid	F088	M001	148.278976171997	88.1635496571599	9.52913559948719
F088_x_M002	hybrid	F088	M002	147.449136779251	89.7184098832692	9.98515302528675
F088_x_M003	hybrid	F088	M003	148.29946250003	85.5403453673907	9.8424788135173
F088_x_M004	hybrid	F088	M004	148.134702377662	93.3287433745707	9.51429151545058
F088_x_M005	hybrid	F088	M005	147.964110598277	93.135751412065	9.71918293266838
F088_x_M007	hybrid	F088	M007	149.399756798441	93.3594624492596	10.0199683578088
F088_x_M008	hybrid	F088	M008	147.970468719651	92.4764889619658	9.93741691307146
F088_x_M009	hybrid	F088	M009	148.175593636297	90.6552683895961	10.0790481147554
F088_x_M010	hybrid	F088	M010	149.145676618559	92.7801949013541	10.0134397020159
F088_x_M011	hybrid	F088	M011	149.714629297964	90.5263874025245	9.50082761824158
F089_x_M001	hybrid	F089	M001	150.722955791347	88.1160701363147	10.0513420265108
F089_x_M003	hybrid	F089	M003	150.788820361353	89.3290063771538	9.4846962934488
F089_x_M004	hybrid	F089	M004	150.843432524409	92.2912419022613	9.67260019797287
F089_x_M008	hybrid	F089	M008	149.551526290919	93.0765290960395	10.2488153736551
F090_x_M001	hybrid	F090	M001	149.357370377365	88.9736409109648	10.116732378215
F090_x_M002	hybrid	F090	M002	148.410851703444	88.2826801498964	10.5216287616946
F090_x_M003	hybrid	F090	M003	149.040368680154	90.5225586628851	10.4529310383594
F090_x_M005	hybrid	F090	M005	148.61239324037	91.9132273496363	10.3397768653703
F090_x_M007	hybrid	F090	M007	149.757447552238	90.9179865176094	9.83917133610731
F090_x_M008	hybrid	F090	M008	148.678266365221	92.3901004660675	9.83872984818798
F090_x_M009	hybrid	F090	M009	148.449125538784	89.0300884595034	10.4001232766057
F090_x_M010	hybrid	F090	M010	149.703577069341	91.3962188019554	10.1815517088145
F091_x_M001	hybrid	F091	M001	150.614535053021	93.3184913611984	9.77878340825793
F091_x_M002	hybrid	F091	M002	149.769972316245	91.8240656893548	9.9255862107399
F091_x_M003	hybrid	F091	M003	151.982430884338	92.2644596204642	9.78069856052789
F091_x_M004	hybrid	F091	M004	150.989727957729	96.8102521544439	9.72756457404859
F091_x_M007	hybrid	F091	M007	151.346996627955	96.6650694855788	9.99887282138627
F091_x_M008	hybrid	F091	M008	150.626123579162	95.9528728823503	9.97763976124885
F091_x_M009	hybrid	F091	M009	151.180238416521	92.0769168437007	10.2684856432377
F091_x_M010	hybrid	F091	M010	150.741941457543	95.4535843226888	10.1637054256213
F091_x_M011	hybrid	F091	M011	151.243746843611	93.8755558088371	9.94258056496018
F093_x_M001	hybrid	F093	M001	152.551988359861	87.457285628178	9.979906605334
F093_x_M002	hybrid	F093	M002	151.829105920216	84.9901547863526	9.21135622741833
F093_x_M003	hybrid	F093	M003	152.011707520553	88.4224718942087	9.55286834565052
F093_x_M004	hybrid	F093	M004	152.306149235576	92.961915978842	9.56221563434892
F093_x_M005	hybrid	F093	M005	152.526998404025	92.1586204909741	9.51177648385924
F093_x_M007	hybrid	F093	M007	152.440863040423	90.506035691067	9.42635411233718
F093_x_M008	hybrid	F093	M008	152.865549613744	89.5696198730302	9.88365202270773
F093_x_M009	hybrid	F093	M009	151.943354210514	88.0650126947376	9.94317751499563
F093_x_M010	hybrid	F093	M010	153.538912656978	92.1375460296293	9.69364003694883
F093_x_M011	hybrid	F093	M011	153.244889864998	87.3965160202726	9.4903735898371
F094_x_M001	hybrid	F094	M001	151.522482611731	93.3515495701762	9.77870151733013
F094_x_M003	hybrid	F094	M003	150.83033935005	94.0793537208169	9.91968991329806
F094_x_M004	hybrid	F094	M004	151.203537843259	94.6411829706413	9.70908413212977
F094_x_M005	hybrid	F094	M005	150.808115783146	96.3675561054066	10.1112891246754
F094_x_M007	hybrid	F094	M007	151.26600589948	96.3065361614519	9.59377259559338
F094_x_M008	hybrid	F094	M008	150.770491018616	94.5108114861457	10.0854073559881
F094_x_M009	hybrid	F094	M009	150.609410765759	92.0441800348094	9.83888102313776
F094_x_M010	hybrid	F094	M010	151.675384548255	95.1735687483201	10.1912615465126
F094_x_M011	hybrid	F094	M011	151.36267107302	90.6085240848672	10.0006595674628
F098_x_M001	hybrid	F098	M001	152.837799351379	100.461183620594	10.098833714114
F098_x_M003	hybrid	F098	M003	152.87375597635	97.5453057624093	9.77178406086476
F098_x_M004	hybrid	F098	M004	153.30534405941	100.04971823599	9.77313455121401
F098_x_M005	hybrid	F098	M005	153.18374261645	101.652856042965	10.3223096459371
F098_x_M007	hybrid	F098	M007	152.833186643671	99.8733823481234	10.1208882544106
F098_x_M008	hybrid	F098	M008	152.970973904926	98.9466972716986	10.5200256637163
F098_x_M009	hybrid	F098	M009	152.515475824618	96.6393784565222	10.4640979007131
F098_x_M010	hybrid	F098	M010	153.404624942543	99.8248495862685	10.0864738245143
F098_x_M011	hybrid	F098	M011	153.653223965516	93.3195596114852	10.0563518164347
F099_x_M001	hybrid	F099	M001	151.924816303252	91.1894274058936	10.456928060381
F099_x_M003	hybrid	F099	M003	152.439074604797	90.4535912787937	9.77781785509011
F099_x_M004	hybrid	F099	M004	151.592327666794	93.367126997356	9.80346500195631
F099_x_M005	hybrid	F099	M005	151.064839621284	93.9528896378895	10.668857176656
F099_x_M007	hybrid	F099	M007	152.498520673223	91.7380816594179	10.5095534264408
F099_x_M008	hybrid	F099	M008	150.995416465754	92.8682376693297	10.4497047129107
F099_x_M009	hybrid	F099	M009	151.79037004793	94.0837848684578	10.3656042259167
F099_x_M010	hybrid	F099	M010	152.7025288692	92.6963764887566	9.9330840384379
F099_x_M011	hybrid	F099	M011	151.919609449828	89.7398141385766	10.0630916463046
F100_x_M001	hybrid	F100	M001	150.957821619108	97.0926999349205	10.1150636705755
F100_x_M002	hybrid	F100	M002	150.430888262537	94.684626866655	10.2746483667113
F100_x_M003	hybrid	F100	M003	151.137876769091	96.1978562536017	10.3413777454633
F100_x_M004	hybrid	F100	M004	151.354580587866	96.0616271897693	9.6042076450374
F100_x_M005	hybrid	F100	M005	150.68011258164	95.3388123123294	9.91516054288084
F100_x_M008	hybrid	F100	M008	151.195986247999	94.1562388865735	9.96312429595752
F100_x_M009	hybrid	F100	M009	150.656016573459	96.2361327907084	10.5313718439611
F100_x_M010	hybrid	F100	M010	151.873906687715	98.2411131979263	9.95938557913795
F100_x_M011	hybrid	F100	M011	151.281287352655	94.8043817703444	10.0906709551191
F101_x_M001	hybrid	F101	M001	151.8891313688	92.4121015060249	10.4986446941051
F101_x_M002	hybrid	F101	M002	152.192424589686	89.9053706519222	10.0420000952312
F101_x_M003	hybrid	F101	M003	152.387546659972	90.3849512167442	10.0690048287795
F101_x_M004	hybrid	F101	M004	151.971715236959	94.3076314511365	10.1406943443841
F101_x_M005	hybrid	F101	M005	151.568062250676	93.0810128262833	10.564917181937
F101_x_M007	hybrid	F101	M007	152.4525420548	93.881996406972	10.2589440292761
F101_x_M008	hybrid	F101	M008	151.582606559498	92.3773174796379	10.3756048787172
F101_x_M009	hybrid	F101	M009	151.57195818733	89.5317804432686	10.9295462497457
F101_x_M010	hybrid	F101	M010	152.376180496277	94.6246001993335	10.4329284098269
F101_x_M011	hybrid	F101	M011	152.612477273198	87.269642302156	9.86939954528796
F103_x_M004	hybrid	F103	M004	152.824320219776	93.202542164156	9.83701550288278
F103_x_M005	hybrid	F103	M005	152.549247675981	93.7593201934904	10.1697366848621
F103_x_M009	hybrid	F103	M009	152.06478590039	89.1904495004257	10.1677361051545
F103_x_M010	hybrid	F103	M010	153.066816331838	95.9646718544656	10.6083746670871
F103_x_M011	hybrid	F103	M011	152.989981682206	87.4396601028807	10.135298447831
F105_x_M001	hybrid	F105	M001	151.917959960881	99.8005944271622	10.505461452015
F105_x_M003	hybrid	F105	M003	152.573508825892	98.6928504263666	10.2315028794255
F105_x_M004	hybrid	F105	M004	151.827590024236	101.015886682343	9.86002408428284
F105_x_M005	hybrid	F105	M005	151.035393624907	101.91144780495	10.5417502899674
F105_x_M008	hybrid	F105	M008	151.661918443475	100.348284456632	10.1594267789097
F105_x_M009	hybrid	F105	M009	151.568049409389	99.0312527866508	10.1847986033767
F105_x_M010	hybrid	F105	M010	152.678874420257	102.559296677792	10.2026931614316
F105_x_M011	hybrid	F105	M011	152.857496927066	95.7429250882995	10.025128368138
F106_x_M001	hybrid	F106	M001	151.217390338254	97.1177142346796	10.3228681141589
F106_x_M002	hybrid	F106	M002	151.052788524863	93.2174584170921	9.69314212824722
F106_x_M003	hybrid	F106	M003	151.189815901794	94.0138547598149	9.99024373009783
F106_x_M004	hybrid	F106	M004	152.201373413484	97.0717715384789	9.62726834505253
F106_x_M007	hybrid	F106	M007	151.551308048237	94.289400328327	9.90615166661037
F106_x_M008	hybrid	F106	M008	151.21792313146	95.4381187352674	9.96124736437217
F106_x_M009	hybrid	F106	M009	150.926295053313	91.9864727512288	10.2211165289163
F106_x_M010	hybrid	F106	M010	152.08537509503	98.0345383340456	10.0950774819289
F106_x_M011	hybrid	F106	M011	152.620322844257	95.1317962922736	9.90739503474107
F108_x_M001	hybrid	F108	M001	150.150410043518	96.6400985664664	9.85422627598285
F108_x_M002	hybrid	F108	M002	149.250160300012	93.7759246430181	9.71376265362433
F108_x_M003	hybrid	F108	M003	150.151226372738	94.4938740864636	9.81573875836759
F108_x_M004	hybrid	F108	M004	150.661521533473	96.4311757486878	9.38860244507022
F108_x_M005	hybrid	F108	M005	150.018807196623	98.3517220330288	9.86175477132785
F108_x_M007	hybrid	F108	M007	150.855334187224	97.4921789580897	9.92544004869715
F108_x_M008	hybrid	F108	M008	149.948755585458	98.6104872527744	9.89594902375386
F108_x_M009	hybrid	F108	M009	150.16511362182	93.7845348684646	9.8652485587078
F108_x_M010	hybrid	F108	M010	150.303665578338	97.844032514399	9.57112612514353
F108_x_M011	hybrid	F108	M011	151.150859892888	90.2588136258494	9.97179095145844
F109_x_M001	hybrid	F109	M001	151.283199740277	102.797240486927	10.1327230606816
F109_x_M002	hybrid	F109	M002	149.135627096398	99.2263839529786	10.0248778996255
F109_x_M003	hybrid	F109	M003	150.646832325373	101.345084801447	9.84964827494244
F109_x_M004	hybrid	F109	M004	151.000440777736	100.921464736987	9.55242956464752
F109_x_M005	hybrid	F109	M005	150.236597381064	103.769681787484	10.0574642667138
F109_x_M007	hybrid	F109	M007	151.884063047039	104.402962800984	10.0064287011727
F109_x_M008	hybrid	F109	M008	150.312182898169	105.339103493457	9.85328184933406
F109_x_M009	hybrid	F109	M009	150.32106718856	101.988785858569	10.5640895642669
F109_x_M010	hybrid	F109	M010	150.87325868445	104.689342007197	9.5586424228788
F109_x_M011	hybrid	F109	M011	151.560987647715	96.5953005385902	9.86496477628581
F110_x_M001	hybrid	F110	M001	149.050993923931	98.9681885268585	10.1582279264058
F110_x_M003	hybrid	F110	M003	150.002313372323	99.392825797717	10.0865317757464
F110_x_M005	hybrid	F110	M005	148.914859618188	103.905970064145	9.65646929334292
F110_x_M008	hybrid	F110	M008	148.846518012714	102.898425197512	9.85276981982896
